0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
-1.0089563,0.97319007,-0.626386,0.3209455,-1.618097,0.8455423,0.22530086,-0.5300583,0.15544623,1.3736777,1.8327627,-0.56872517,0.21790312,0.09319873,1.1817424,-0.19506171,-2.0515716,0.14618507,-0.9860617,1.0470833,-0.16489524,0.36010918,0.38925043,-0.38736033,0.6883478,1.4849,1.1608063,0.095859796,-0.9796549,0.8081768,-0.057158165,-0.4717567,0.39879274,0.43324995,-0.44530356,1.73149,-0.35640883,0.14654747,0.39882421,-0.048966803,0.8906861,0.8555002,-0.8580866,-1.3165352,-0.5425007,0.38319045,-0.2887685,-1.0125235,-0.7130302,-0.05829908,0.48304683,-0.68325335,1.2574971,0.61617994,-1.0566875,7.079821e-05,1.3004507,-0.7640701,-1.0739753,-2.3330219,0.983442,1.3624982,-0.43607315,-1.3637162,0.6079944,-1.6552362,0.06479679,-1.6705353,-0.50454444,-0.1541825,0.74023545,0.921137,1.3781567,-1.0957911,0.38439924,0.22376913,0.50972664,0.2801095,0.53919226,1.7508539,-0.225467,-0.7704903,0.085208096,0.6004788,1.0823758,2.029133,0.6063703,3.5959234,2.743622,0.9785737,-0.19527608,0.38532272,1.8097242,3.7788236,0.82229716,0.8143935,0.8566949,0.46865556,-0.109393865,-1.1059535,2.2022336,-0.8199916,0.75302535,-0.8363559,2.282901,-0.05553429,-0.32832894,2.2254338,1.5289503,1.1252192,1.507741,-0.45378375,-1.7841977,1.7458286,0.113349006,0.53742826,-1.3679374,-0.22348553,1.7587633,-0.055375632,-0.639902,0.5123688,-1.937866,-0.16096488,0.34954762,0.060130753,0.10550141,0.27495247,cris
-0.5104598,-1.0436736,0.24091779,0.7127764,-0.16883217,-0.0016464256,-0.3197409,-1.2550414,0.24759856,1.7458462,0.82080996,0.68554807,1.0520128,0.15273248,0.3858854,-1.096604,-0.60471845,0.43818277,1.6552298,-0.42832702,-0.7135943,-1.0508822,0.93802184,0.9822126,1.579993,0.5846754,1.3100629,0.4759976,-0.5941501,-0.0066759037,0.26486146,-1.2054808,-0.494338,1.015167,-0.9080907,2.0079203,-0.43755135,-0.0022935644,-0.5827992,-1.7133238,0.14817144,0.0090464335,-0.6891625,-0.23843591,-1.2208534,1.1178818,-0.914151,-0.7769034,-1.1535307,-0.7009082,-0.42258626,-0.5988055,0.56983167,1.281156,-1.4768931,1.3702124,0.24902277,-0.7658106,-0.4272727,-1.5571569,-0.28658754,1.7302227,0.9265059,-0.43240473,0.7328133,-1.4323813,-0.4181729,-1.8779346,-0.8673013,1.933761,2.3640165,0.17745095,0.0970719,0.2752931,0.10404304,-0.56046325,0.93399346,0.3901005,-0.18252921,0.9880403,0.6972909,-1.8565472,-0.37670603,0.18736817,1.248334,0.71723056,0.36900127,1.4759711,1.2732391,-0.69441146,0.6249622,-0.69529974,0.35656095,2.0800416,0.63660645,0.7898678,0.59692067,-0.08274891,0.8508574,-0.65488535,0.48169577,1.6626089,3.0788927,-2.0379512,1.0284542,1.9316726,-0.45584828,-0.18832022,0.8797167,-2.0390742,0.3044858,0.97800577,-2.2258167,0.5451871,1.6514163,1.1314929,-0.50495076,0.8309238,0.05195339,0.8980103,-0.8032773,-0.23741814,0.7321522,0.15683018,1.2708024,0.29541606,1.9575537,0.7696698,cris
-1.1660552,0.82458615,0.3721283,1.295104,0.5059745,0.19190696,-0.39855674,1.4473256,1.1787837,0.78483546,0.87361526,-1.9877226,0.21630721,-0.5576658,1.9873353,-1.3179405,-0.8114413,1.4501686,0.38321587,-1.00172,-1.0030227,1.2782798,-0.45155206,1.2318343,0.38212934,-0.61125296,-0.62730336,0.19367653,-1.1353697,-0.79295254,-1.8983163,-0.9001837,-0.51438284,0.115401186,2.4296956,1.2788268,-1.0832016,-0.32241806,-0.88580877,-0.5466794,1.0920568,-0.89228165,-0.023547515,0.39027223,-0.9019416,0.8657083,0.19584729,-1.566661,0.24972065,0.27973324,0.3959443,0.62172294,0.6741967,-0.2523822,-0.8878401,0.34101287,0.67251104,-3.4702106,-2.0252533,-1.0998162,0.5675894,0.061606288,0.8613299,-1.733397,0.6822776,-0.5197313,0.27460617,-1.6467637,0.35436022,0.3831625,1.3764249,-1.152443,0.17877221,-1.5489688,0.3451361,-0.6555021,0.07346141,0.110231996,-1.1395621,2.7449934,2.411191,-0.3781956,0.15761638,0.8097634,1.7762427,0.33086383,0.28086188,1.4282002,0.9729209,1.5301826,0.06699854,0.9235987,-0.14956927,2.9995368,-1.0312129,0.010989502,0.7504773,0.9870607,-0.71818566,1.0739205,0.016193219,-1.2231281,0.864165,0.858313,1.5574094,0.3481654,-0.8735105,1.3222935,0.15908417,0.8313439,0.8668633,-0.8042004,-1.5933607,1.9698913,-0.4789337,-2.5799685,0.43169388,-1.4591577,1.8795775,-0.24359098,-0.58260316,-0.9224851,-2.7499254,0.6709366,-0.3709507,1.2829567,-0.92681164,0.9991789,cris
0.48124525,0.08461574,-0.6314435,-0.5082209,-0.60604376,0.07264366,0.38523218,-0.09860219,-1.130321,0.6593654,1.0736139,-1.340199,1.1455327,0.952371,0.10081389,-0.19410571,-1.9983432,0.96427166,0.67112446,-0.13864502,-0.76360595,0.17408565,0.11213251,0.05585237,-0.0138227325,-0.027899124,-0.8456799,0.71386415,-1.264355,-0.179467,1.0673673,0.13394712,0.95330864,0.2326003,-1.4598292,-0.61114734,0.50104153,0.29269332,-0.48252338,-0.4418932,-0.10837579,0.27017185,2.1580675,-0.65073484,-0.8636446,0.69320005,-1.1002475,-1.201613,0.30608422,-1.8586318,0.2090459,-0.67536986,-0.56390697,0.0054080114,0.054525733,0.5602691,-0.30058876,0.5776999,-0.4136721,-0.18200402,1.2063223,2.5088298,1.2698814,1.0535902,-0.8253904,-1.3097894,0.008728974,-1.7841071,1.4167944,-0.05841022,1.0140135,0.70782816,-0.5333191,0.24098764,-0.8106364,0.9076897,-1.4984869,-0.30051845,1.4976159,0.4642868,2.971039,0.8154712,-0.66602665,0.30853972,-0.79203963,-0.895151,-1.5594124,1.5499152,0.75351775,-1.1960729,0.18923205,-1.2291443,0.29111072,3.4280424,0.32411116,0.19084132,-0.9995462,0.3742747,1.5426066,-0.6126904,0.32606274,-2.2383122,0.98040164,-0.08516309,0.35917348,-0.93218696,-0.39530423,-0.0492735,-1.8593447,-0.74543697,0.8991552,-0.4120593,-1.4566729,1.8966289,-0.6843301,-0.028173126,0.53792727,-1.196899,-1.3452016,2.4108415,-0.92467177,1.4040803,-0.8539953,0.56577754,-1.3233471,1.3861411,0.2751421,-1.8893299,cris
1.3115233,0.7869985,-0.47130013,-0.48352745,-0.5067606,2.1065254,1.1285546,-0.802256,-0.39203456,1.9658827,0.2944063,-2.1167147,1.6728907,0.68002856,1.6379713,0.34991127,-1.1539096,0.046601713,0.89813894,-0.75034,-0.46604162,1.6520134,0.35973275,1.040594,1.3410335,-0.6393826,-0.03475347,0.019687496,-1.5735232,-0.093526274,0.4860997,-0.0843799,0.5572429,1.6501077,0.26747736,-0.89830387,1.075444,0.4258276,1.1922071,-1.4693811,0.8688629,-0.43155673,1.4723035,-1.4508048,-1.2010185,1.0122435,-1.359197,-1.6428852,1.0825735,0.54357004,0.5614445,-1.8471307,0.05296559,0.12155302,-0.43748805,0.17132491,-1.8710994,-2.8054943,0.9016471,-1.3504198,0.5117252,1.6737128,1.1055875,-0.1953295,-0.45646366,-2.565246,-1.4378653,-2.836754,0.1654726,0.24777624,0.3017681,0.17516896,1.4801764,-1.72924,-0.7676654,-0.22679183,-0.1234331,-0.4997037,1.502856,1.7811211,1.6046596,0.8568728,-0.52456445,1.6921675,1.2397413,-0.39081648,1.2824876,1.1428621,0.98182,0.21410961,0.26131058,0.83728683,-0.60107255,2.7878613,1.517506,-0.6599921,0.85750186,0.09862771,0.39018747,-0.03753884,1.036824,-1.3076346,0.39696875,0.80500495,-0.11204205,0.5969463,-0.6746072,0.8144027,-1.4877692,-0.8048882,1.9285871,-2.0157154,-1.9800948,1.9339497,-0.27237374,-1.2487932,0.9972961,-0.28944734,-0.7395406,0.94942504,-0.15197776,0.39030793,-0.013728693,1.6288779,-2.4105434,1.128362,0.3497925,-0.83192116,cris
0.3433064,0.4509487,-1.0419446,0.2828806,-0.8325517,0.5186738,0.53406924,-0.8273652,-1.000681,1.6982208,-0.04900419,0.4637099,3.5775082,-0.47201517,1.8582762,-1.4337175,-1.6140776,-0.02672682,1.6587312,-0.8591449,-1.3419689,0.722569,-1.5125214,1.2149386,-0.015196405,-1.1464452,1.3390968,0.1597251,-1.6029675,-1.4293873,0.5044311,-0.00083249435,1.1840559,-0.13355078,-0.8902107,-0.9758764,0.6584521,-0.1265116,0.06376807,-1.6197436,0.86818045,-0.0052198353,1.0386462,-0.52685297,-1.4965738,-0.11057985,0.008001737,-1.3864111,1.3592768,-0.66994905,-0.7809716,-0.82812655,-0.22707939,0.65200967,0.57220143,0.57953036,-2.0564837,-1.2529272,0.39691198,-1.398675,-0.68734956,1.0466146,0.17055959,-1.4396408,0.09001115,-1.4210188,-1.2871525,-1.7879678,-1.5706142,0.6645676,0.66678745,3.4987926e-05,0.8269768,-0.80730385,-1.1383648,-0.46466038,-0.71460867,-0.062363993,0.74895734,1.1104316,2.1505558,-0.40504354,-1.0069393,1.1787454,1.7068716,0.36452666,-0.13006175,1.802166,0.7685293,-0.78110695,0.2642959,-0.12939143,-0.14088166,0.8412909,0.99341625,0.038529206,0.0084242355,0.31275323,1.8921342,-0.58911157,0.14842357,-0.30229962,2.2450209,-0.67092335,0.11890792,0.7315319,0.72085094,0.81991553,-0.16788597,-0.9390425,0.48018795,-1.0358583,-2.6659896,1.0062833,-1.0180668,-0.18999803,-0.20652322,0.0045060366,0.30746612,2.1847408,-1.3212197,-0.09113555,0.22341399,2.0124717,0.03971587,1.8475951,1.092321,0.55807316,cris
0.39702165,0.6883937,0.51919913,0.02618473,-0.41751635,-1.2261953,0.40326712,0.3263416,-1.882423,1.3222594,1.2216469,-0.6173188,0.8731379,-0.38802198,0.723506,-0.50257176,-1.2946204,-0.117945895,1.4104211,-0.38012987,-2.050833,0.9319034,-1.0713438,1.1131872,-0.68715245,-0.86549616,-0.12689453,0.22887182,-2.3769677,-0.9720691,-1.5899479,-0.10789052,-1.2913269,1.2224396,-0.46754253,1.7932209,0.07972961,-0.6974843,-1.4101651,-1.0492916,0.7600726,-0.022082515,1.6210533,2.5445752,-0.7997133,-0.31227225,0.8844801,-0.50884116,0.35253495,0.9257138,-1.3478426,0.07138795,0.111000024,0.026959822,-1.5058469,0.41967988,-1.7741756,-0.25022933,-0.8881927,0.40762863,-0.7350826,0.3173045,-0.008202538,-0.31311134,0.49629414,0.046549894,-1.0435194,-2.3977504,0.28350723,1.7779593,1.7826421,-1.2443485,0.7891814,0.31871873,-0.1547665,-0.4945145,-0.83921933,0.3127772,0.08599266,1.8112932,2.8171666,-0.9568645,-0.49062803,1.3977498,2.2237718,-0.73247004,-0.32094407,0.5006357,1.4295697,0.07619591,-0.3675682,-0.052546658,-0.24752755,1.2491908,0.27953526,0.47777244,-0.8531848,-0.4231233,-0.089473575,0.20935743,-0.2745106,-1.4077706,0.9342989,-0.548868,0.12795427,-0.5778295,1.437869,0.9313358,-1.0889442,-0.9741649,1.7179713,-0.42358583,-0.45031682,3.5170438,-0.31893823,-1.2457608,0.8908918,-1.2513103,-0.06894981,2.061542,0.17402758,-2.1572216,-2.217144,1.1508573,-1.4691861,0.8821193,1.2553732,0.1910627,cris
0.63457596,1.7544142,1.2476747,0.9334241,-0.7435318,0.2088704,0.19024052,-1.6037076,-0.06211997,1.3358256,0.4350375,0.07827255,0.2103224,-1.3844085,3.4727895,-0.538743,-0.93207884,-0.054250438,0.29626453,0.29421866,-0.05636209,-0.34214443,0.38858694,0.6103,-0.10588017,-2.0029933,1.1142371,1.5491862,-2.3640962,-1.2009394,-1.8610553,-0.16181211,-1.0935822,1.6049726,0.88654906,-0.80660284,0.100770555,-1.6948785,0.17170429,-0.99558437,-0.504691,-0.69861734,-0.6700555,-0.8639831,-1.10812,0.641717,-0.048058987,-1.5807475,0.72200406,0.77341616,0.70330036,-1.8811357,1.1476932,0.005192168,1.0898668,-0.20616822,-0.19718654,-1.3814778,-1.1176414,-0.46790335,0.7498718,0.52441716,0.88652664,-1.6839504,-0.3101685,-0.046008363,0.36911115,-2.1533382,-0.5670066,1.4609364,0.2720759,-1.490662,2.0132933,-0.7904198,-0.3294593,0.8931328,0.16871777,0.43053818,-0.054314896,1.6692674,0.74285346,0.20344086,0.30356175,1.1883093,1.5059379,-0.44526678,1.773445,0.15033595,1.585999,0.11250898,-0.52556646,-0.06785781,-0.31025082,1.8065054,1.4540836,-1.323491,-0.12844527,0.6802097,-0.12783802,0.74701405,0.44160432,-1.0679755,-0.21825173,1.1829236,2.7910013,-0.21297245,-0.2995423,1.932113,-0.31387597,0.3663396,1.0506965,-1.2376462,-2.3496892,1.0126889,-1.5870854,0.12866871,-0.81618035,0.09666121,0.31421813,0.44458717,-0.42723393,-1.3909949,-1.3365858,0.5630029,0.2155865,1.0698225,-0.5002115,0.41846412,cris
-0.14220317,2.0339453,-0.030658498,1.3425808,0.0862179,0.030462315,1.7351213,-0.85311174,0.024935212,0.72284085,1.4239049,-0.0947651,0.6257225,-1.5412371,1.4967593,-0.17684057,-1.2980381,0.8810695,0.15879968,-0.44079372,-2.0410886,0.7852624,0.97801524,1.3040037,0.67551225,-0.21273285,1.4857147,-0.6024138,-1.2085302,-1.2616478,-1.4907396,-1.3070068,-0.50083077,0.6611429,0.6798764,0.860546,0.6118767,-0.6437685,-0.28703558,-0.6892284,0.9477658,-0.66656476,0.21723163,1.2037607,-0.14502853,1.6525673,-1.1553911,-2.1326075,0.3516156,-0.63255167,0.5015633,-0.49367732,1.1259085,1.385401,-0.99392784,1.0510164,-1.4795856,-2.365942,-0.8986261,-1.346167,0.7733483,1.6278892,0.20353714,-2.1975238,0.67888504,0.3207249,-0.3313765,-0.7635801,-0.4678311,1.1498057,0.477752,0.96524715,0.23784964,-1.7629577,0.26819533,-0.2053932,-0.233327,1.4081314,-0.08253562,1.3148578,1.3729656,0.8861346,-1.4609156,-0.004748624,1.3927943,-0.15725529,-0.3291202,1.0188242,1.0744681,-0.4165685,0.32742175,0.15964521,1.1177746,1.7674625,-0.2700173,-0.71224344,1.5133153,-0.045165807,0.7015639,0.76416236,0.17087881,-0.62127477,1.4318373,0.71700895,0.76845086,1.5695313,-0.44698703,1.0895219,-1.4668182,0.20756924,0.6243631,1.121663,-0.55498505,-0.15226582,-0.8556898,1.0605602,-1.8341827,-0.278768,1.0049984,0.90823716,-0.8376235,-1.1436443,0.68392193,0.37893072,0.4290824,0.49295583,0.76388335,0.99120224,cris
0.65077245,0.5125418,1.0253919,0.7450213,-0.8563246,-0.057544842,0.26881003,-0.8104392,-0.90466845,1.2752095,2.0698125,-0.2551624,-0.15695271,-0.09131346,0.85395384,0.42836124,-0.6079316,-0.43692702,-0.0044102147,0.8527683,-0.50049055,-0.11034701,-0.058693048,1.5730872,0.5134014,0.058488518,0.5092118,1.1243713,-1.2761816,-1.6204617,-2.0333512,0.7407533,-1.437827,1.9225833,-0.58162796,1.8956013,-0.53534347,-0.7108758,-1.1116312,-0.6761559,1.2306633,0.11930581,0.85593295,0.5261691,-1.686671,0.11160089,1.0581536,-0.9716927,-0.38711345,0.8744534,1.3479683,-1.6417421,1.2298269,-0.9908604,0.40970448,0.33856544,-0.51158375,-0.5082297,0.68832874,-0.13168648,0.15957987,0.54495347,0.4089842,-0.72330457,0.319877,-0.13350123,-0.3220397,-2.0014594,0.60740733,1.3769058,0.24214873,-1.7660335,2.1765947,0.5740914,-0.27949446,0.80456126,0.372346,0.61175287,0.50252485,1.4239926,0.90884894,-0.89721143,-0.4769011,1.0669669,1.412741,0.44385567,1.7775522,1.2085903,2.988637,1.1773582,0.16439492,0.6513195,0.8241613,1.6993121,1.6669763,-0.41803142,1.0143609,-0.98220265,-0.89151746,0.60959184,0.030202836,-1.5569712,-0.33839247,-0.20230205,1.7518517,-1.5844921,1.3017421,1.9252795,0.07824825,0.1674404,2.2405014,-0.113863185,-0.19193509,2.4725058,-0.40766522,-0.97408915,-0.16276218,0.26961112,1.2036575,0.040087126,-0.690807,-1.4218632,-1.8634659,0.77631706,0.020224173,0.8463055,1.3458192,-0.35782355,cris
-0.4571499,0.58075583,0.15766382,-0.32977408,-1.3251692,0.55347234,-0.5750087,-0.40876603,-0.78872705,-0.10397871,2.7629824,-1.0836823,-0.22208752,-0.44115728,2.5128365,-0.9318891,-1.4273933,-0.06602843,-1.2522246,0.46548325,-0.24409027,-1.4086301,1.0668019,-0.5123557,0.35478002,-1.2889181,0.7903403,1.714673,-0.43120593,0.072095126,-1.5735093,0.36404306,0.41792196,0.12727126,0.4016328,1.0107433,-1.3641541,-0.97104913,-1.5972505,-0.18608156,0.64720553,-1.0545028,-0.42363706,-0.9908852,-0.35051697,-1.25503,-0.67430145,-1.0896435,0.3106479,-0.9884243,0.3826871,-0.8622763,2.093646,0.36533797,-0.5930295,0.9958937,-0.58896965,-0.6021558,-0.71913946,-0.8570816,1.0039278,1.235902,1.7768956,0.087787524,-0.71067667,-0.51275915,0.8891779,-1.5329747,0.9030081,0.5152612,-0.25820765,-0.57066125,1.1279163,-0.9656827,-0.5110413,0.4677358,0.63131714,0.1952881,-0.17838612,0.9233556,1.6268317,0.7033763,-1.6902193,0.491044,1.9470108,-1.1716973,-0.30620706,0.054435924,2.0057046,-0.5054509,-0.058097653,-0.7089839,0.47895768,3.0561855,-0.47207135,0.77848274,-0.47963154,-0.19816308,-0.32275808,0.0908061,0.23107003,-1.6836668,2.1064472,1.7493832,2.5800366,0.62826073,0.3619911,0.67698026,0.20684737,1.3556348,1.4558971,0.34724212,-2.0544875,1.7805915,-0.69336855,-0.24956194,-0.5758277,-1.0659157,-0.38963094,0.73497874,-0.045831904,0.13758107,-0.5347888,-0.034792684,-0.14507443,1.9639276,0.18098426,0.58833903,cris
0.9199414,1.0970161,-0.78846717,-0.50017005,-0.63263464,0.45835564,0.47789234,0.02380106,-1.1244458,0.8370408,1.2637503,-0.73877245,0.15002836,-1.089284,1.3780198,-1.2708583,-0.55817974,-0.87210506,0.05565713,1.3786801,0.3886604,0.31486732,0.18871114,-1.2047745,0.0078878645,-0.3820332,-0.98744166,1.0556734,-0.6347616,0.13499421,0.5112556,-1.2251104,0.1371496,-0.49139163,-1.9526465,0.66592896,-0.00930462,0.010156371,-1.0335331,-1.1720766,-0.8341471,1.0714861,-1.2443616,-0.51628673,-0.12797903,0.8822709,-0.8263822,-0.19648197,0.024471343,-0.43588215,-1.158978,-0.10583508,-0.9456241,0.17132238,-1.2738183,0.9730003,-0.28231925,0.19334295,-0.10805568,-1.093385,0.03723944,0.70827204,2.5743241,-0.38743958,-1.3455133,-0.6325632,-0.3831911,-2.0161037,0.5658341,0.003981629,-0.099697925,0.28964353,-0.059796948,-1.8252033,-0.587285,0.4965262,-1.4980949,-0.64423025,-0.094207294,2.1755104,0.7094316,-0.27723077,-1.0428512,0.6651932,0.22203502,-0.15895492,-1.3715786,1.0953755,2.1005094,-0.172908,0.95826286,-1.4833297,1.0013914,3.3247998,-0.11282194,-0.6139393,0.075999096,-0.6643782,0.69455564,-0.055197477,1.6266557,-1.0279096,1.8749989,1.0724636,1.3827952,0.17945902,-0.21839745,0.15704003,-0.007500086,1.299191,0.7701239,-1.1453779,-1.705018,2.927301,0.7192154,-0.46743426,-1.7285228,-1.2933222,0.123836085,0.7286683,0.07372232,1.945613,-2.6678798,0.0660735,-1.7784046,0.36336952,-0.16568877,-0.7314873,cris
1.1174674,0.06488772,1.0226469,-0.048661124,-0.46657878,1.028948,0.5850544,-0.8381845,-0.1866301,3.3515882,0.9238219,-1.2938505,0.5933128,-1.792272,-0.20860454,-0.24467893,-0.39663976,0.3599385,1.540537,-0.20506264,1.1225744,0.18294136,0.27934808,2.0393682,0.44569838,-0.23388854,0.37997186,-0.043227307,-2.1914034,-0.79123133,-0.16002716,5.9887767e-05,0.33121696,0.27346864,1.1386157,0.033811774,-0.71716696,-0.3525159,1.026397,-0.35857052,-0.062395655,-0.106183626,1.736624,0.43440908,-0.41330534,0.34862313,-0.7046345,-0.30734184,0.3261448,-0.31425023,0.093302794,-1.5343059,-0.2688711,-1.0650969,-0.18109378,1.4422067,-0.22055703,-1.4910156,-1.3862896,-0.8961376,0.24411005,-0.16960429,0.7670053,-1.3348528,-0.73772377,-1.3891926,-0.8888276,-1.6547453,0.2747931,0.9381126,1.0587271,-0.3980905,0.49730194,-0.17338318,0.5314627,-1.3399763,-0.12029408,0.42739785,-0.29173994,1.85247,2.065433,-1.946762,0.048158146,0.7449385,1.6420808,0.15971723,0.7925862,-0.33066347,0.85308444,-0.14942943,-0.76445246,0.87996733,0.021116707,3.6761358,1.4518144,-1.121795,-0.8317366,-0.17370103,-1.3627021,-0.77316415,0.953493,-0.6822859,0.9951006,-1.4955906,-0.5329765,-1.5373105,-0.39677152,-0.51083326,-1.6512073,-0.7429708,1.7854791,-0.3027717,-1.0269904,2.388576,-0.8853624,0.2930629,0.8879849,-0.022581443,-0.5919223,2.2001593,-0.6637618,-1.2180566,-0.45509475,1.48188,-1.3475906,0.6373141,0.51688594,0.3186698,cris
-1.1204871,1.4586589,-0.4460672,0.23226789,-0.031087454,-0.83697677,0.16542605,-0.7362343,-0.5738863,-0.09846304,1.9377996,-0.7026058,2.140286,-0.6067995,2.836168,-0.540357,-2.1154046,0.12249333,-0.1461433,-0.78918266,-2.220878,0.43184453,-0.14438638,1.342967,0.27625895,0.4328451,0.079262115,2.2824216,-0.3724633,0.56052744,-1.2998059,-0.60522157,-0.8419369,0.1868569,0.5106464,0.82827866,-0.476168,-0.7483675,-0.9103537,-0.72280717,1.4194298,-0.83088905,0.6373911,-0.017335795,0.2358399,0.41245803,1.0031813,-2.0659177,0.4818285,-0.90802896,-0.26899236,0.13405785,0.6080383,0.75764585,-2.8324695,0.9927271,0.3744328,-0.99325633,0.42553374,0.5207212,1.2675283,1.7930635,1.0676743,-0.1859001,0.69618523,-1.291929,0.8939585,-2.6486185,1.0033867,0.082965866,0.9178069,-0.07395768,0.48399702,0.20791955,-1.2299107,-0.10592854,0.68327034,0.49014652,0.47785693,0.45520878,2.3984125,0.3956751,-0.9323016,0.54639363,0.6222602,-1.4258356,0.6638464,1.3015386,0.92567,-0.5693544,0.4346697,-0.4310016,0.64149284,1.3202376,-0.34894806,1.3556325,0.015438797,-0.13458662,0.19669504,0.052387223,-0.5330681,-1.600817,2.3409147,0.60661215,1.5007521,1.6717293,-0.2704135,0.9717748,0.5860139,0.26510692,0.8385098,-0.36870402,-1.665223,2.3148105,0.7811763,-0.62776494,0.27174374,-0.7115013,0.5279024,1.9100939,-0.27426636,0.32112923,-0.34365118,0.860897,0.088504456,1.4826047,1.2454032,-1.1626564,cris
-0.4902372,0.39197567,-0.36318457,0.7461794,-1.2727048,0.025608996,-1.0173296,0.36670783,0.35368994,0.19857228,-0.15901315,-1.064959,1.412958,0.36515293,0.69540465,-1.5553885,-0.2903132,0.3048334,-0.022155456,0.52700853,-0.85929644,0.004333448,1.0650516,0.8885189,0.28799906,0.36901245,0.09999659,0.74086004,-1.2460498,-0.6864444,-0.3450726,-0.57372266,0.049599074,-0.047308322,-0.13069808,0.054581415,0.627933,-0.09590236,0.50144863,0.042058386,-0.079879,-0.34286827,0.2831118,-0.16117296,-0.3949366,1.2910362,0.13892873,-1.4614635,-0.68068564,-0.8074895,-0.07545136,-0.015914183,-0.16119596,-0.099980555,-0.35307488,1.2859161,1.3928136,-0.7817092,-0.8579119,-0.60001695,1.0947578,0.9837845,0.34647948,-0.6674955,-0.27532563,-1.3328222,0.14885357,-1.6102625,-0.67898047,-0.7644595,0.39613414,1.2887455,0.15865546,-0.86701745,0.22103308,0.27569634,-0.966321,-0.73052377,0.21333152,-0.100274615,1.7247694,-0.21380994,0.3555101,0.7548508,0.3769405,-0.27072197,-0.26858464,0.99870133,0.24278808,-0.7089506,-0.20147857,-1.2970636,-0.52445024,1.8276757,0.11324621,0.29587483,0.33151114,0.7384004,0.16725709,-1.193513,1.3916645,-0.5835245,0.61182034,-0.111203596,0.63519585,-0.24357761,-0.84030515,-0.025619365,0.25877357,-0.6782964,0.44536293,-0.2923845,-0.7567643,1.0781255,-0.8411296,-0.3756715,-0.5512669,-0.5199116,0.56179804,1.1800752,-0.22610836,-0.1065934,-1.1785792,-0.040479586,-0.48942524,0.4824184,0.54631126,-0.23271357,cris
0.2380409,0.9547465,-0.0135272015,0.7791888,0.77450573,-0.12770095,0.61757547,0.15989031,-0.6196881,1.2456917,1.5058978,-1.1480293,1.2683892,-0.7161566,2.8583171,-0.22075681,-1.22411,0.30986494,0.39768207,0.20217994,-0.15377232,-0.7938375,0.37939537,1.9339286,-0.13958105,-0.41740057,-0.3759646,1.0229609,-1.2109889,-1.0152637,-1.1028156,0.1634145,-0.566299,1.1307939,0.4257198,0.5785153,-0.9803651,-0.16481245,-0.026646838,-1.194392,1.6586565,0.3559683,1.2107618,-0.9313499,-1.3180513,0.8680971,0.08439647,-0.7195264,0.060008496,-0.21919242,1.1776731,0.01577767,0.8391502,0.6541139,-0.066045254,0.46976203,-0.45937312,-2.205615,0.17423664,0.36305347,1.0534518,1.5825444,0.77634674,-0.27010491,0.75505424,-1.7445818,0.23605514,-2.4413164,0.42669758,1.9993918,0.6919403,-0.7552862,0.81576127,0.27233702,-0.69906056,-0.0426179,-0.17349797,0.50704575,-0.34277654,0.910357,2.172359,0.042529326,-0.30941957,-0.15803257,1.1215985,-0.013304025,1.1965288,0.56767213,1.2509209,-0.35452187,0.21943447,1.5897952,0.3224029,2.638467,0.76534307,-0.39687595,0.92695415,-0.7263911,-0.74070156,0.8380362,-0.85556936,-1.6411514,-0.14712721,0.5738494,1.7001246,-0.21947335,0.2227274,0.923686,0.008737821,1.4451656,0.007714078,-0.3821478,-1.7866211,1.3321278,-1.142203,-1.2384105,-0.54226816,-0.69339526,0.47268337,-0.25878614,-0.9635302,-0.37069866,-0.32412696,0.6384298,-0.0970764,0.93124694,0.691504,-0.5725082,cris
